introgression_tract,Sdro,Sfra,Spal,Hpul,Overlapping Gene,Gene Name,Gene Length,Overlapping Bases,Percent Introgressed,Gene Coordinates,ECB Gene ID,Gene Synonyms,Curation Status,Gene Info,Echinobase GO,Echinobase KO,Tu GO
NW-022145604.1:6239690-6239773,45.43,40.93,16.28,52.37,LOC587893,kappa-type opioid receptor-like,1912,83,4.341004184100418,NW_022145604.1:6239550-6241462,ECB-GENEPAGE-23099138,"Sp-Oprk1L_2|SPU_000720|opioid receptor|kappa 1-like-2; G protein-coupled receptor|opioid receptor, kappa 1-like-2|G protein-coupled receptor",partially curated,n/a,n/a,KEGG:spu:587893,"Nervous,Nervous_Chemosensory,Nervous_Chemosensory"
NW-022145609.1:31502929-31503079,31.94,27.01,13.21,29.39,LOC577563,WD repeat domain 45,10526,150,1.4250427512825383,NW_022145609.1:31502534-31513060,ECB-GENEPAGE-23136700,LOC577563|SPU_021508|Sp-Wdr45|SPU_025115|WD repeat domain 45|SPU_000350|WD repeat domain phosphoinositide-interacting protein 4|LOC110975412,curated,n/a,n/a,n/a,n/a
NW-022145613.1:12456633-12456783,21.67,42.83,14.43,82.14,LOC576186,"CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase",17259,150,0.8691117677733358,NW_022145613.1:12454621-12471880,ECB-GENEPAGE-23175077," alpha-2,8-polysialyltransferase |Sp-Pst|SPU_028709",partially curated,n/a,n/a,n/a,n/a
NW-022145601.1:6708796-6708945,20.19,61.16,11.05,61.34,LOC100889211,uncharacterized LOC100889211,40869,149,0.36457951014216156,NW_022145601.1:6673026-6713895,ECB-GENEPAGE-23080990,Sp-Hypp_1800|SPU_008637|hypothetical protein-1800|SPU_019639,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:11924811-11924857,34.5,36.63,20.63,41.61,LOC575954,tRNA methyltransferase 13 homolog,13720,46,0.33527696793002915,NW_022145609.1:11924727-11938447,ECB-GENEPAGE-23132950,LOC575954|Sp-Ccdc76_1|SPU_028177|coiled-coil domain containing 76-1|Sp-Ccdc76|SPU_026063|coiled-coil domain containing 76|tRNA:m(4)X modification enzyme TRM13 homolog,curated,n/a,n/a,n/a,n/a
NW-022145611.1:17622808-17622957,15.83,32.83,16.32,42.69,LOC581769,"RTF1 homolog, Paf1/RNA polymerase II complex component",18162,149,0.8203942297103843,NW_022145611.1:17609206-17627368,ECB-GENEPAGE-23149586,LOC581769|Sp-Rtf1|SPU_025726|RNA polymerase-associated protein RTF1 homolog|LOC110988077,curated,n/a,n/a,n/a,n/a
NW-022145603.1:21972741-21972794,84.28,68.4,13.36,79.0,LOC582350,E3 ubiquitin-protein ligase Arkadia,12976,53,0.40844636251541305,NW_022145603.1:21964793-21977769,ECB-GENEPAGE-23095588,Sp-Rnf38L|SPU_017626|ring finger protein 38-like,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:12070430-12070578,71.2,62.43,16.59,92.44,LOC576006,ATP synthase F1 subunit delta,4196,148,3.5271687321258343,NW_022145609.1:12069395-12073591,ECB-GENEPAGE-23132994,Sp-Atp5d|LOC576006|SPU_028873|LOC110985166,curated,n/a,"GO:0045261,GO:0046933",KEGG:spu:576006,"Metabolism,Metabolism_Energy,Metabolism_Energy"
NW-022145594.1:9786978-9787037,57.17,50.03,25.64,42.59,LOC105446948,uncharacterized LOC105446948,10599,59,0.5566562883290876,NW_022145594.1:9777815-9788414,ECB-GENEPAGE-23028639,SPU_010489,partially curated,n/a,n/a,n/a,n/a
NW-022145596.1:2526970-2527055,72.06,63.07,22.61,87.36,LOC100892913,uncharacterized LOC100892913,2823,85,3.0109812256464754,NW_022145596.1:2524354-2527177,ECB-GENEPAGE-23043159,neurexin-4-like |contactin associated protein-like 2-like-3|Sp-Cntnap2L_3|SPU_025621|LOC110976896,partially curated,n/a,GO:0071205,KEGG:spu:100892913,n/a
NW-022145598.1:23061388-23061535,60.76,47.49,15.19,68.82,LOC115918564,missing,2437,147,6.032006565449323,NW_022145598.1:23059322-23061759,ECB-GENEPAGE-23061285,Sp-Hypp_2566|SPU_021596|hypothetical protein-2566,partially curated,n/a,n/a,n/a,n/a
NW-022145602.1:7067026-7067173,42.12,39.63,14.75,51.02,LOC754366,transmembrane protein 138,9510,147,1.5457413249211356,NW_022145602.1:7057976-7067486,ECB-GENEPAGE-23088348,Sp-Tmem138|transmembrane protein 138|LOC754366|SPU_005599|LOC110985624,curated,n/a,"GO:0005774,GO:0005929",n/a,n/a
NW-022145606.1:9030480-9030627,60.67,42.17,15.24,43.86,LOC100891590,ceramide-1-phosphate transfer protein,3424,147,4.293224299065421,NW_022145606.1:9027534-9030958,ECB-GENEPAGE-23115476,SPU_012145,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:23043580-23043727,99.26,91.56,12.41,99.86,LOC590401,serine/threonine-protein kinase LATS1,17716,147,0.8297584104764055,NW_022145607.1:23029903-23047619,ECB-GENEPAGE-23126305,Sp-Lats|SPU_009470|large tumor suppressor homolog 1|WARTS protein kinase|LOC110989134,partially curated,n/a,n/a,n/a,"Kinase,Kinase_AGC,Kinase_AGC"
NW-022145598.1:7242111-7242257,29.68,30.04,17.26,55.1,LOC753410,E3 ubiquitin-protein ligase MIB1,11643,146,1.253972343897621,NW_022145598.1:7231776-7243419,ECB-GENEPAGE-23058196, mindbomb 1-like| Sp-Mib1_1| mindbomb homolog 1-2|SPU_025201|Sp-Mib1_2,partially curated,n/a,n/a,n/a,n/a
NW-022145603.1:25343030-25343176,15.5,41.04,16.95,31.27,LOC105443381,low-density lipoprotein receptor-related protein 2-like,11652,146,1.253003776175764,NW_022145603.1:25338153-25349805,ECB-GENEPAGE-23096320,Sp-Clect_96|SPU_025097,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:9815463-9815609,12.43,40.03,15.85,41.44,LOC589888,HEAT repeat-containing protein 1,39041,146,0.3739658307932686,NW_022145609.1:9813933-9852974,ECB-GENEPAGE-23132473,SPU_009176,partially curated,n/a,n/a,n/a,n/a
NW-022145599.1:8466880-8467025,17.07,55.52,13.19,39.83,LOC581088,"dynein beta chain, ciliary",63563,145,0.22812013278164972,NW_022145599.1:8410628-8474191,ECB-GENEPAGE-23065801," Dnah9/11/17-like |Sp-Dnah17|Sp-Axndhc9h|dynein, axonemal, heavy chain 9-like|Sp-Dnah9|Sp-Dnah9_1| Dnah9/11/-17-like |Sp-Dnah9_3|Sp-Dnah9_4|DNAH9| dynein, axonemal, heavy chain 17|SPU_020389|SPU_030230|SPU_015567|SPU_024245|SPU_017271|SPU_027326|SPU_027327|SPU_013948|LOC110987012",partially curated,n/a,n/a,n/a,"Cytoskeleton,Cytoskeleton_Dynein,Cytoskeleton_Dynein"
NW-022145599.1:9895830-9895936,74.43,93.79,25.06,57.46,LOC115923473,sacsin-like,13874,106,0.7640190283984432,NW_022145599.1:9890084-9903958,ECB-GENEPAGE-23066053,Sp-SacSl_7|sacsin-duplicate |SPU_021335,partially curated,n/a,n/a,n/a,n/a
NW-022145603.1:14118276-14118421,52.41,41.68,15.32,85.97,LOC105445959,uncharacterized LOC105445959,17781,145,0.81547719475845,NW_022145603.1:14115021-14132802,ECB-GENEPAGE-23094146,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:6493651-6493796,48.79,51.38,16.03,38.77,LOC105437441,perlucin-like protein,3806,145,3.8097740409879135,NW_022145605.1:6490014-6493820,ECB-GENEPAGE-23105886,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:18322419-18322564,51.25,52.92,17.22,63.78,LOC100892255,protein rolling stone,8730,145,1.6609392898052693,NW_022145605.1:18314631-18323361,ECB-GENEPAGE-23108900,SPU_016105,partially curated,n/a,GO:0016020,KEGG:spu:100892255,n/a
NW-022145609.1:30650385-30650530,67.29,55.21,20.02,98.37,LOC105438187,uncharacterized LOC105438187,9243,145,1.5687547333116953,NW_022145609.1:30648724-30657967,ECB-GENEPAGE-23136611,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145611.1:5960127-5960272,48.38,70.41,17.99,65.62,LOC587373,solute carrier family 39 member 9,7831,145,1.8516153747924913,NW_022145611.1:5958738-5966569,ECB-GENEPAGE-23146750,LOC587373|Sp-Slc39a9| Solute carrier family 39 (zinc transporter) member 9|SPU_016538|SPU_001221|zinc transporter ZIP9|LOC110980835,curated,n/a,n/a,n/a,n/a
NW-022145611.1:27161215-27161360,15.86,44.52,16.79,30.55,LOC576323,UDP-galactose transporter senju,6983,145,2.076471430617213,NW_022145611.1:27157998-27164981,ECB-GENEPAGE-23151774,Sp-Slc35a1_1|SPU_010761|CMP-Sia-Tr|Solute carrier family 35 member A1|CMP-sialic acid transporter|CMP-SA-Tr|LOC110989926,partially curated,n/a,"GO:0000139,GO:0008643,GO:0015165",KEGG:spu:576323,"Metabolism,Metabolism_Carbohydrate,Metabolism_Carbohydrate"
NW-022145612.1:34018794-34018835,49.1,34.68,14.78,63.78,rab8,GTPase homolog,34586,41,0.11854507604232926,NW_022145612.1:33986843-34021429,ECB-GENEPAGE-23165037,Sp-Rab8|SPU_017072|RAS-Related Protein RAB-8|Sp-RAB8A|LOC110979418,partially curated,n/a,"GO:0003924,GO:0005525",KEGG:spu:373318,"GTPase,GTPase_Ras,GTPase_Ras_Rab"
NW-022145613.1:31075567-31075712,72.89,83.1,21.94,83.43,LOC100889376,uncharacterized LOC100889376,7697,145,1.8838508509809015,NW_022145613.1:31075512-31083209,ECB-GENEPAGE-23179034,Sp-Hypp_691|SPU_012730|hypothetical protein-691,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:3041850-3041991,42.9,50.5,20.12,69.16,LOC100888242,beta-adrenergic receptor kinase 2,79644,141,0.17703781829139673,NW_022145605.1:3012384-3092028,ECB-GENEPAGE-23105256,Sp-Gprk2|SPU_025703|grk|bark|ADRBK|Sp-Gprk1|SPU_001621|bark2|adrbk2|LOC110987558,partially curated,n/a,n/a,n/a,"Kinase,Kinase_AGC,Kinase_AGC"
NW-022145606.1:35967731-35967875,31.33,28.02,18.63,20.88,LOC100892319,uncharacterized LOC100892319,16537,144,0.8707746265949085,NW_022145606.1:35952843-35969380,ECB-GENEPAGE-23119897,Sp-Hypp_2884|SPU_027073|hypothetical protein-2884|Sp-Hypp_1053|SPU_022668|hypothetical protein-1053,partially curated,n/a,n/a,n/a,n/a
NW-022145611.1:4829717-4829861,14.39,37.85,18.47,52.53,LOC590359,SNW domain containing 1,17956,144,0.8019603475161505,NW_022145611.1:4816738-4834694,ECB-GENEPAGE-23146508,LOC590359|SNW domain-containing protein 1|LOC110986252,curated,n/a,n/a,n/a,n/a
NW-022145613.1:26236140-26236284,78.38,61.69,20.13,81.47,LOC755782,titin,15471,144,0.9307737056428156,NW_022145613.1:26223388-26238859,ECB-GENEPAGE-23178024,SPU_011666,partially curated,n/a,n/a,n/a,n/a
NW-022145613.1:28959357-28959496,42.97,41.09,21.94,41.12,LOC100891879,neuropeptide S receptor 1,10072,105,1.0424940428911835,NW_022145613.1:28949390-28959462,ECB-GENEPAGE-23178683,Sp-Ccap/NpSLr|SPU_021291|Sp-CCAP/NeuropeptideS-like receptor|SPU_021292|LOC100891879|cardioacceleratory peptide receptor|LOC110991060,curated,n/a,"GO:0005000,GO:0005886,GO:0016020",KEGG:spu:100891879,"Nervous,Nervous_NeuropeptideRelated,Nervous_NeuropeptideRelated"
NW-022145614.1:2181177-2181198,40.38,67.48,25.9,76.33,LOC574858,protein arginine methyltransferase 7,10635,21,0.19746121297602257,NW_022145614.1:2173353-2183988,ECB-GENEPAGE-23181491,Sp-Prmt7|SPU_014063|LOC574858|protein arginine N-methyltransferase 7|LOC110980044,curated,n/a,n/a,n/a,n/a
NW-022145596.1:18199387-18199530,28.18,47.5,12.39,55.52,LOC590331,lengsin,4997,143,2.8617170302181307,NW_022145596.1:18196039-18201036,ECB-GENEPAGE-23046640,lengsin (lens protein with glutamine synthetase domain)-like 1|Sp-LgsnL1|SPU_002743|Sp-Gluld1_1,partially curated,n/a,n/a,KEGG:spu:590331,n/a
NW-022145596.1:24871917-24872060,43.01,50.49,20.09,33.99,LOC763022,major facilitator superfamily domain-containing protein 6,27906,143,0.5124346018777324,NW_022145596.1:24854743-24882649,ECB-GENEPAGE-23047598,Sp-Sug|SPU_019348|Sug homolog,partially curated,n/a,n/a,n/a,n/a
NW-022145597.1:24895581-24895724,43.52,54.76,18.15,56.5,LOC100889620,uncharacterized LOC100889620,18390,143,0.7775965198477434,NW_022145597.1:24887714-24906104,ECB-GENEPAGE-23054709,kelch-like 21-like |hypothetical protein-2705|Sp-Hypp_2705|SPU_024051|LOC110983630,partially curated,n/a,n/a,KEGG:spu:100889620,n/a
NW-022145602.1:6654883-6655026,66.71,51.01,20.39,71.9,LOC590493,G-protein coupled receptor moody-like,4843,143,2.9527152591368986,NW_022145602.1:6653245-6658088,ECB-GENEPAGE-23088281,"Sp-Adrb3L| adrenergic receptor, beta 3-like|SPU_002248",partially curated,n/a,n/a,n/a,"Nervous,Nervous_Chemosensory,Nervous_Chemosensory"
NW-022145606.1:33007208-33007211,12.33,24.67,15.33,45.0,LOC583177,26S proteasome non-ATPase regulatory subunit 10-like,2829,3,0.10604453870625664,NW_022145606.1:33005217-33008046,ECB-GENEPAGE-23119493,"Sp-Unc44_290| ankyrin2,3/unc44-290|SPU_010465",partially curated,n/a,n/a,n/a,n/a
NW-022145613.1:31165830-31165869,35.54,14.62,18.72,30.79,LOC579173,uncharacterized LOC579173,45475,39,0.08576140736668499,NW_022145613.1:31138494-31183969,ECB-GENEPAGE-23179058,SPU_004766|Sp-Otop2L|SPU_004767|otopetrin 2-like|LOC110986735,partially curated,n/a,n/a,n/a,n/a
NW-022145610.1:16072587-16072729,52.8,44.18,28.54,29.01,LOC100890148,uncharacterized LOC100890148,13436,142,1.0568621613575468,NW_022145610.1:16064251-16077687,ECB-GENEPAGE-23141508,SPU_017535|hypothetical protein-3042|Sp-PolypL_114|SPU_017531|polyprotein-like-14|Sp-Hypp_3042,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:17805465-17805606,12.72,41.64,11.28,59.26,SFK1,src-family protein tyrosine kinase,58943,141,0.23921415604906435,NW_022145598.1:17750596-17809539,ECB-GENEPAGE-23060326,"Sp-Skf6|SPU_014473|Sp-Sfk1|SPU_013522|Src|Src Family Kinase|Yes-like kinase|Sp-Sfk1h|SPU_023261|FGR proto-oncogene, Src family tyrosine kinase",partially curated,n/a,"GO:0004713,GO:0004715,GO:0005102,GO:0005524,GO:0007169,GO:0030154,GO:0031234,GO:0045087",KEGG:spu:373472,"Kinase,Kinase_TK,Kinase_TK|Kinase,Kinase_TK,Kinase_TK|Immunity,Immunity_Signal,Immunity_Signal"
NW-022145601.1:12441945-12442086,43.33,54.13,25.55,61.04,LOC574845,mindbomb E3 ubiquitin protein ligase 2,37648,141,0.3745218869528262,NW_022145601.1:12405598-12443246,ECB-GENEPAGE-23082212,mindbomb 2-like|Sp-Mib2| mindbomb |mind bomb|ubiquitin ligase|SPU_002428|Sp-Mb_2|LOC574845|E3 ubiquitin-protein ligase MIB2|LOC110986528,curated,n/a,n/a,n/a,"Signaling,Signaling_Notch,Signaling_Notch"
NW-022145604.1:11777173-11777246,64.53,61.66,17.1,51.36,LOC593876,uncharacterized LOC593876,29181,73,0.25016277714951507,NW_022145604.1:11764938-11794119,ECB-GENEPAGE-23100610,Sp-Hypp_1936|SPU_010717|hypothetical protein-1936|LOC110988761,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:7013595-7013736,43.62,32.62,15.72,9.68,LOC100890241,uncharacterized LOC100890241,16433,141,0.8580295746364024,NW_022145605.1:6998915-7015348,ECB-GENEPAGE-23106048,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145596.1:869883-870023,18.41,34.11,15.02,44.84,LOC752773,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2",23579,140,0.593748674668137,NW_022145596.1:865236-888815,ECB-GENEPAGE-23042696,SPU_002928|Sp-Tpte|LOC110979796,partially curated,n/a,n/a,n/a,"Phosphatase,Phosphatase_Tyrosine,Phosphatase_Tyrosine"
NW-022145612.1:969510-969650,32.35,43.31,23.91,60.61,LOC575490,cysteine sulfinic acid decarboxylase,39162,140,0.357489402992697,NW_022145612.1:965911-1005073,ECB-GENEPAGE-23156467,Sp-Csad_1|SPU_027946|Cysteine sulfinic acid decarboxylase-related protein 2|LOC110974867,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_AminoAcid,Metabolism_AminoAcid"
NW-022145613.1:21023494-21023634,38.33,57.46,24.31,47.44,LOC587240,tribbles homolog 2,14049,140,0.9965122072745392,NW_022145613.1:21018424-21032473,ECB-GENEPAGE-23176892,Sp-Trb|SPU_006475|tribbles homology 2|LOC110987391,partially curated,n/a,"GO:0004672,GO:0005524,GO:0006468",KEGG:spu:587240,"Kinase,Kinase_CAMK,Kinase_CAMK"
NW-022145613.1:30927941-30928081,53.22,50.46,24.01,62.03,LOC585323,protein STU1,19348,140,0.723589001447178,NW_022145613.1:30915698-30935046,ECB-GENEPAGE-23179000,Sp-Hypp_1351|SPU_001876|hypothetical protein-1351|chondroitin sulfate proteoglycan 5-like,partially curated,n/a,n/a,n/a,n/a
NW-022145596.1:3502437-3502576,16.99,54.02,14.89,40.9,LOC115918508,uncharacterized LOC115918508,23241,139,0.5980809775827202,NW_022145596.1:3500282-3523523,ECB-GENEPAGE-23043457,SPU_013379|Sp-Kiaa1456L|KIAA1456 protein-like|human chromosome 8 open reading frame 79-like,partially curated,n/a,n/a,n/a,n/a
NW-022145597.1:3397149-3397213,45.11,45.5,9.53,27.73,LOC593956,solute carrier family 2 member 1,12156,64,0.5264889766370516,NW_022145597.1:3389722-3401878,ECB-GENEPAGE-23050341,"facilitated glucose transporter member 1 |Glucose transporter type 1, erythrocyte/brain | HepG2 glucose transporter |Sp-Slc2a1| solute carrier family 2, facilitated glucose transporter member 1|SPU_011832|solute carrier family 2 member 1|LOC593956",partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_Carbohydrate,Metabolism_Carbohydrate"
NW-022145598.1:17205886-17206025,45.03,66.55,24.43,13.93,LOC105439871,plexin-A4-like,3503,139,3.968027405081359,NW_022145598.1:17202904-17206407,ECB-GENEPAGE-23060182,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145603.1:24976484-24976594,85.08,64.6,15.92,94.81,LOC576632,missing,8689,110,1.2659684658763954,NW_022145603.1:24975285-24983974,ECB-GENEPAGE-23080821,Sp-Hypp_9771|SPU_008202|hypothetical protein-9771,partially curated,n/a,n/a,n/a,n/a
NW-022145597.1:24768837-24768974,68.84,85.76,25.76,93.43,LOC100891504,octopamine receptor beta-2R-like,1697,137,8.07307012374779,NW_022145597.1:24767546-24769243,ECB-GENEPAGE-23054674,Sp-OprL|SPU_026414|opioid receptor-like,partially curated,n/a,"GO:0004930,GO:0016020",n/a,"Nervous,Nervous_Chemosensory,Nervous_Chemosensory"
NW-022145600.1:16382831-16382968,60.22,74.28,21.24,56.11,LOC100891796,histamine N-methyltransferase,5334,137,2.5684289463817023,NW_022145600.1:16377731-16383065,ECB-GENEPAGE-23075394,Sp-HnmtL_1|SPU_013874|histamine N-methyltransferase-like-1,partially curated,n/a,n/a,n/a,n/a
NW-022145604.1:21750797-21750891,74.55,73.4,39.19,92.82,LOC584001,mediator of RNA polymerase II transcription subunit 12,43423,94,0.21647513990281647,NW_022145604.1:21736460-21779883,ECB-GENEPAGE-23102419,Sp-Hypp_3037|SPU_019725|hypothetical protein-3037,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:6023905-6024042,41.93,53.79,16.49,62.04,LOC100888770,BEN domain-containing protein 5,15699,137,0.872667048856615,NW_022145605.1:6011700-6027399,ECB-GENEPAGE-23105760,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145611.1:28662152-28662288,61.26,65.71,21.89,85.74,LOC105438079,uncharacterized LOC105438079,23897,136,0.569109093191614,NW_022145611.1:28639695-28663592,ECB-GENEPAGE-23152019,Sp-Muc/hyalinL|SPU_018197,partially curated,n/a,n/a,n/a,n/a
NW-022145612.1:6237522-6237659,27.85,43.79,15.54,51.06,LOC583262,centrosomal protein 152,28152,137,0.4866439329354931,NW_022145612.1:6225978-6254130,ECB-GENEPAGE-23157733,Sp-Non/MmyIIhcph|SPU_021838|myosin II|LOC583262|centrosomal protein of 152 kDa|LOC110979319,curated,n/a,n/a,n/a,n/a
NW-022145612.1:11176080-11176217,52.27,66.31,18.57,80.85,LOC754005,uncharacterized LOC754005,35482,137,0.38611126768502335,NW_022145612.1:11172910-11208392,ECB-GENEPAGE-23159127,Sp-Hypp_1207|SPU_027638|hypothetical protein-1207|hyalin-like,partially curated,n/a,n/a,n/a,n/a
NW-022145596.1:1588639-1588762,44.5,42.27,25.46,36.65,HMG1,high mobility group box 1-like,7222,123,1.7031293270562173,NW_022145596.1:1581808-1589030,ECB-GENEPAGE-23042847,SPU_027981|Sp-Hmg1|high-mobility-group 1-like|Hmgb1-like|SpHMG1|HMG1|LOC110984111,partially curated,Binds preferentially single-stranded DNA and unwinds double-stranded DNA.,"GO:0005634,GO:0005694,GO:0006357,GO:0008301",KEGG:spu:373332,n/a
NW-022145597.1:24739105-24739241,89.08,78.82,14.93,92.09,LOC100891577,vasopressin V1a receptor-like,1341,136,10.141685309470544,NW_022145597.1:24738629-24739970,ECB-GENEPAGE-23054670,hypothetical protein-1808; G protein-coupled receptor 1-like|Sp-Hypp_1808|SPU_008814|hypothetical protein-1808|G protein-coupled receptor 1-like,partially curated,n/a,n/a,n/a,"Nervous,Nervous_Chemosensory,Nervous_Chemosensory"
NW-022145607.1:3214333-3214469,68.98,75.33,23.77,67.65,LOC581836,uncharacterized LOC581836,8086,136,1.6819193668068266,NW_022145607.1:3213095-3221181,ECB-GENEPAGE-23122840,Sp-Hypp_1392|SPU_002395|hypothetical protein-1392,partially curated,n/a,GO:0016020,KEGG:spu:581836,n/a
NW-022145607.1:26246482-26246618,49.91,39.98,32.02,40.84,LOC753971,organic cation transporter protein-like,17416,136,0.7808911345888837,NW_022145607.1:26229597-26247013,ECB-GENEPAGE-23127051,Sp-Slc22a3_7|Solute carrier family 22 member 3|EMT|Extraneuronal monoamine transporter| Slc22a3 |SPU_018396,partially curated,n/a,n/a,n/a,"Defensome,Defensome_TransporterIon,Defensome_TransporterIon"
NW-022145601.1:14751791-14751926,42.5,59.87,17.37,51.39,LOC757060,"DNA-directed RNA polymerase, mitochondrial",25731,135,0.5246589716684155,NW_022145601.1:14751628-14777359,ECB-GENEPAGE-23082667,Sp-Polrmt|SPU_003910|polymerase (RNA) mitochondrial (DNA directed)|mitochondrial DNA-directed RNA polymerase|SPU_011745|LOC110984605,partially curated,n/a,n/a,n/a,n/a
NW-022145612.1:4920514-4920575,54.21,58.18,24.15,77.28,LOC581748,uncharacterized LOC581748,27881,61,0.2187869875542484,NW_022145612.1:4911618-4939499,ECB-GENEPAGE-23157392,Sp-Hypp_2179|SPU_014921|hypothetical protein-2179|beta-glucan-binding protein-like|Sp-Hypp_36|SPU_008762|hypothetical protein-36|glycosyl hydrolase family 81 protein-like|LOC110978068,partially curated,n/a,n/a,n/a,n/a
NW-022145612.1:9119326-9119461,33.27,62.94,23.52,23.61,LOC591159,cholinesterase 1,11848,135,1.1394328156650912,NW_022145612.1:9115619-9127467,ECB-GENEPAGE-23158608,Sp-Ache_20|SPU_011469|acetylcholinesterase-20|Sp-AchE_9|SPU_012186|acetylcholinesterase|SPU_001215,partially curated,n/a,n/a,KEGG:spu:591159,n/a
NW-022145604.1:10803845-10803979,27.63,22.91,14.59,41.69,LOC581859,ATP-binding cassette sub-family F member 2,19735,134,0.6789967063592601,NW_022145604.1:10792577-10812312,ECB-GENEPAGE-23100367,Sp-Abcf2|SPU_002680|abcf2|LOC110976256,partially curated,n/a,GO:0005524,KEGG:spu:581859,"Defensome,Defensome_TransporterABC,Defensome_TransporterABC"
NW-022145594.1:24797841-24797974,87.53,69.91,11.35,76.31,LOC100893264,uncharacterized LOC100893264,3183,133,4.178448005026705,NW_022145594.1:24797277-24800460,ECB-GENEPAGE-23030744,SPU_011076|Sp-JamL1,partially curated,n/a,GO:0007165,n/a,"Immunity,Immunity_ReceptorIg,Immunity_ReceptorIg"
NW-022145600.1:1275290-1275336,31.33,42.78,12.35,33.26,LOC593129,"5'-nucleotidase, cytosolic II",30299,46,0.15182019208554737,NW_022145600.1:1274433-1304732,ECB-GENEPAGE-23072307,"Sp-Nt5c2|cytosolic purine 5'-nucleotidase|SPU_004310|5'-nucleotidase, cytosolic II|5'-nucleotidase cytosolic II|LOC593129|LOC110983072",curated,n/a,n/a,n/a,"Metabolism,Metabolism_Nucleotide,Metabolism_Nucleotide"
NW-022145602.1:1403320-1403439,38.55,32.56,37.16,35.97,LOC100891710,glutathione hydrolase 1 proenzyme,29022,119,0.41003376748673415,NW_022145602.1:1375961-1404983,ECB-GENEPAGE-23087119,Sp-Ggt1_8|SPU_008728|Gamma-glutamyltransferase 1|GGT 1|CD224 antigen|Gamma-glutamyltranspeptidase 1 precursor,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_AminoAcid,Metabolism_AminoAcid"
NW-022145610.1:14408484-14408617,25.24,28.27,12.8,39.88,LOC577315,chromosome X open reading frame 56,6785,133,1.9602063375092116,NW_022145610.1:14408365-14415150,ECB-GENEPAGE-23141138,LOC577315|SPU_018324|UPF0428 protein CXorf56 homolog|LOC110976277,curated,n/a,n/a,KEGG:spu:577315,n/a
NW-022145610.1:20748290-20748309,51.0,72.95,20.05,47.42,LOC592104,solute carrier family 25 member 26,18173,19,0.10455070709294008,NW_022145610.1:20736088-20754261,ECB-GENEPAGE-23142474,"LOC592104|Sp-Pdpi(cyclophilin)L9|SPU_022479|peptidylprolyl isomerase|rotamase|cyclophilin|Sp-Slc25a26_1|SPU_004236|solute carrier family 25 (mitochondrial carrier|phosphate carrier)|member 26|Sp-Slc25a26|SPU_004235|Sp-Slc25a26_3|SPU_022478|SPU_004237|Sp-Slc25a26_2|SPU_022477|solute carrier family 25 (mitochondrial carrier, phosphate carrier)|peptidyl-prolyl cis-trans isomerase-like 3",curated,n/a,n/a,n/a,"Biomineralization,Biomineralization_Cyclophilin,Biomineralization_Cyclophilin|Metabolism,Metabolism_Energy,Metabolism_Energy|Metabolism,Metabolism_Energy,Metabolism_Energy"
NW-022145614.1:4778830-4778876,33.46,64.85,25.87,42.26,LOC752532,"phosphoenolpyruvate carboxykinase, cytosolic [GTP]",17765,46,0.2589361103292992,NW_022145614.1:4776826-4794591,ECB-GENEPAGE-23182290,Sp-Pck2_2|phosphoenolpyruvate carboxykinase|Sp-Pck_1|Sp-Pck2_1|Sp-Pck2|PEPCK|Pck1/2-like|Sp-Pck|Protein kinase C2| Phosphoenolpyruvate carboxylase | PEPCK-M|SPU_018085|SPU_017996|SPU_006870|SPU_006973|Phosphoenolpyruvate carboxykinase 2,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_Energy,Metabolism_Energy|Metabolism,Metabolism_Energy,Metabolism_Energy"
NW-022145614.1:16180318-16180451,16.34,17.71,9.45,25.74,LOC100890777,uncharacterized LOC100890777,29002,133,0.45858906282325357,NW_022145614.1:16164568-16193570,ECB-GENEPAGE-23184817,hypothetical protein-10; G protein-coupled receptor-like|hypothetical protein-724; G protein coupled receptor 133-like|SPU_025396|Sp-Hypp_10|SPU_005893|hypothetical protein-10|G protein-coupled receptor-like|Sp-Hypp_724|SPU_013616|hypothetical protein-724|G protein coupled receptor 133-like,partially curated,n/a,n/a,n/a,n/a
