introgression_tract,Sdro,Sfra,Spal,Hpul,Overlapping Gene,Gene Name,Gene Length,Overlapping Bases,Percent Introgressed,Gene Coordinates,ECB Gene ID,Gene Synonyms,Curation Status,Gene Info,Echinobase GO,Echinobase KO,Tu GO
NW-022145611.1:18246252-18246391,42.67,71.94,14.88,64.82,LOC591581,"proteasome 26S subunit, ATPase 1",5925,139,2.345991561181435,NW_022145611.1:18244212-18250137,ECB-GENEPAGE-23149769,LOC591581|Sp-Ptss1L|SPU_028593|ATP-dependent 26S proteasome regulatory subunit|proteasome 26S subunit subunit 4 ATPase-like|LOC110978139,curated,n/a,"GO:0000502,GO:0005524,GO:0005634,GO:0005737,GO:0016887,GO:0030163,GO:0036402",KEGG:spu:591581,"Metalloprotease,Metalloprotease,Metalloprotease"
NW-022145600.1:25205644-25205781,42.59,48.77,18.53,31.56,LOC105443754,neuronal acetylcholine receptor subunit alpha-9-like,33249,137,0.4120424674426299,NW_022145600.1:25200463-25233712,ECB-GENEPAGE-23077004,SPU_017914|Sp-Achra9L|SPU_017912|nicotinic acetylcholine receptor subunit alpha 9-like|LOC110979872,partially curated,n/a,n/a,n/a,n/a
NW-022145610.1:7307835-7307972,9.09,23.5,9.01,8.5,LOC588438,laminin subunit alpha-2,35307,137,0.38802503752796896,NW_022145610.1:7278990-7314297,ECB-GENEPAGE-23139978,Sp-LamB2Lf|SPU_001768|LOC110987532,partially curated,n/a,n/a,n/a,"Adhesion,Adhesion_ECMLaminin,Adhesion_ECMLaminin"
NW-022145610.1:24375081-24375217,54.45,58.58,25.14,89.6,LOC592922,protein FAM78B,33601,136,0.40474985863515966,NW_022145610.1:24353601-24387202,ECB-GENEPAGE-23143306,family with sequence similarity 78 memberA |Sp-Fam78a|SPU_008101|LOC110976303,partially curated,n/a,n/a,n/a,n/a
NW-022145611.1:25462191-25462230,41.21,46.26,12.56,73.13,LOC763287,uncharacterized LOC763287,38517,39,0.10125399174390529,NW_022145611.1:25433642-25472159,ECB-GENEPAGE-23151399,Sp-Neuglbn|SPU_004406|Neuroglobin|Sp-Hypp_2731|SPU_024433|hypothetical protein-2731|Sp-Glbn|SPU_015483|polymeric globin,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_Energy,Metabolism_Energy|Metabolism,Metabolism_Energy,Metabolism_Energy"
NW-022145613.1:20902513-20902649,37.81,66.97,16.94,59.57,LOC100891724,armadillo repeat containing 8,77194,136,0.17617949581573697,NW_022145613.1:20842505-20919699,ECB-GENEPAGE-23176859,SPU_012511|SPU_014522|SPU_007257|LOC100891724|armadillo repeat-containing protein 8|LOC110989377,curated,n/a,n/a,n/a,n/a
NW-022145600.1:24880605-24880740,41.83,30.86,17.23,49.16,LOC576851,syntaxin 18,25203,135,0.5356505177955005,NW_022145600.1:24877792-24902995,ECB-GENEPAGE-23076920,LOC576851|Sp-Stx18|SPU_006176|syntaxin 18|SPU_017921|syntaxin-18|LOC110973785,curated,n/a,n/a,n/a,"Nervous,Nervous_SynapticVesicleRelease,Nervous_SynapticVesicleRelease"
NW-022145605.1:25335475-25335560,66.53,64.44,24.76,69.84,LOC100889583,uncharacterized LOC100889583,18010,85,0.4719600222098834,NW_022145605.1:25323303-25341313,ECB-GENEPAGE-23110603,zinc finger protein 96|Sp-Z96|SPU_013576,partially curated,n/a,n/a,n/a,"ZNF,ZNF,ZNF"
NW-022145603.1:8270678-8270812,43.06,49.48,15.33,83.13,LOC576050,protein kinase C and casein kinase substrate in neurons protein 1,45499,134,0.29451196729598456,NW_022145603.1:8256122-8301621,ECB-GENEPAGE-23093121,Sp-Pacsin2|SPU_012386|protein kinase C and casein kinase substrate in neurons 2|LOC110974992,partially curated,n/a,n/a,n/a,n/a
NW-022145596.1:10786408-10786541,18.77,32.44,7.4,28.57,LOC100891792,GLIS familyl zinc finger 2-like,24632,133,0.5399480350763235,NW_022145596.1:10781880-10806512,ECB-GENEPAGE-23045018,Sp-Glis1| GLIS family zinc finger 2-like |Sp-Glis2_1|Sp-GlisC|z107|sugarbabe (sug) homolog| Gli-similar |GLIS family zinc finger 2|Sp-Glis2|LOC100891792|SPU_017579|SPU_010432|SPU_027550|SPU_027660|SPU_010433|SPU_010542|SPU_027551,partially curated,n/a,n/a,n/a,"ZNF,ZNF,ZNF|Nervous,Nervous_Chemosensory,Nervous_Chemosensory|Nervous,Nervous_Chemosensory,Nervous_Chemosensory|Nervous,Nervous_Chemosensory,Nervous_Chemosensory|ZNF,ZNF,ZNF|Nervous,Nervous_Chemosensory,Nervous_Chemosensory"
NW-022145596.1:15005597-15005730,92.42,70.66,17.52,91.76,LOC100889222,uncharacterized LOC100889222,30691,133,0.43335179694372944,NW_022145596.1:15001088-15031779,ECB-GENEPAGE-23045986,SPU_028878|Sp-Hypp_3025|hypothetical protein-3025,partially curated,n/a,n/a,n/a,n/a
NW-022145600.1:1446204-1446337,46.14,50.19,17.15,57.82,LOC579608,uncharacterized LOC579608,14973,133,0.8882655446470313,NW_022145600.1:1437267-1452240,ECB-GENEPAGE-23072378,Sp-Hypp_2324|SPU_017446|hypothetical protein-2324|Sp-Hypp_2599|SPU_022142|hypothetical protein-2599|SPU_017447,partially curated,n/a,n/a,n/a,n/a
NW-022145602.1:7439125-7439258,73.17,86.01,21.78,57.44,LOC588710,snaclec B6,5105,46,0.9010773751224289,NW_022145602.1:7439212-7444317,ECB-GENEPAGE-23088479,Sp-Clect_25|SPU_011163,partially curated,n/a,n/a,KEGG:spu:588710,n/a
NW-022145611.1:13819830-13819963,42.8,64.92,15.87,46.47,LOC115929592,gephyrin-like,24902,133,0.5340936470966187,NW_022145611.1:13798070-13822972,ECB-GENEPAGE-23148563,Sp-Gphn|SPU_017876|gephyrin,partially curated,n/a,n/a,n/a,n/a
NW-022145613.1:9909964-9910097,62.51,82.68,18.87,73.35,LOC588928,uncharacterized LOC588928,111923,133,0.11883169679154418,NW_022145613.1:9881279-9993202,ECB-GENEPAGE-23174358,Sp-Sea/Egf/Hyalinl|SPU_002355|Sp-Sea/Egf|SPU_017657,partially curated,n/a,n/a,n/a,n/a
NW-022145603.1:17783505-17783512,51.71,39.14,22.14,52.29,LOC581793,titin,5919,7,0.11826322013853692,NW_022145603.1:17780185-17786104,ECB-GENEPAGE-23094719,Sp-Hypp_3093|SPU_003720|hypothetical protein-3093,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:9815464-9815596,12.53,39.77,16.2,42.84,LOC589888,HEAT repeat-containing protein 1,39041,132,0.3381060935939141,NW_022145609.1:9813933-9852974,ECB-GENEPAGE-23132473,SPU_009176,partially curated,n/a,n/a,n/a,n/a
NW-022145599.1:3514896-3514898,55.0,60.0,18.0,75.5,LOC586326,tektin 3,12487,2,0.01601665732361656,NW_022145599.1:3510421-3522908,ECB-GENEPAGE-23064616,LOC586326|Sp-Tektin3|SPU_023618|tektin-3|LOC110976130,curated,n/a,n/a,KEGG:spu:586326,"Cytoskeleton,Cytoskeleton_MicrotubuleAssociated,Cytoskeleton_MicrotubuleAssociated"
NW-022145606.1:2732397-2732454,59.77,37.35,16.11,50.42,LOC100890088,phosphatidylinositol glycan anchor biosynthesis class V,3860,57,1.4766839378238341,NW_022145606.1:2730636-2734496,ECB-GENEPAGE-23114583,"GPI mannosyltransferase 2|LOC100890088|Sp-Pigv|SPU_014323|phosphatidylinositol glycan, class V|phosphatidylinositol glycan anchor biosynthesis, class V|SPU_014322|phosphatidylinositol glycan|class V; phosphatidylinositol glycan anchor biosynthesis|class V|LOC110981127",curated,n/a,n/a,n/a,n/a
NW-022145609.1:6423433-6423562,25.89,18.75,12.63,99.65,LOC105437983,uncharacterized LOC105437983,31804,129,0.4056093573135455,NW_022145609.1:6422167-6453971,ECB-GENEPAGE-23131627,Sp-Fn3f_63|SPU_009658|Sp-Fn3f_7|SPU_022063|SPU_022064,partially curated,n/a,n/a,n/a,n/a
NW-022145610.1:26271744-26271873,22.23,22.38,17.89,20.81,LOC100892744,uncharacterized LOC100892744,35971,129,0.35862222345778544,NW_022145610.1:26240111-26276082,ECB-GENEPAGE-23143800,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145603.1:20162610-20162664,94.83,65.78,21.83,74.69,LOC100889254,SPT2 chromatin protein domain containing 1,9122,54,0.591975443981583,NW_022145603.1:20156459-20165581,ECB-GENEPAGE-23095228,Sp-Hypp_627|SPU_010812|hypp627|SPU_009019|LOC100889254|protein SPT2 homolog,curated,n/a,n/a,n/a,n/a
NW-022145598.1:17805475-17805600,12.14,42.08,10.58,59.54,SFK1,src-family protein tyrosine kinase,58943,125,0.21206928727753932,NW_022145598.1:17750596-17809539,ECB-GENEPAGE-23060326,"Sp-Skf6|SPU_014473|Sp-Sfk1|SPU_013522|Src|Src Family Kinase|Yes-like kinase|Sp-Sfk1h|SPU_023261|FGR proto-oncogene, Src family tyrosine kinase",partially curated,n/a,"GO:0004713,GO:0004715,GO:0005102,GO:0005524,GO:0007169,GO:0030154,GO:0031234,GO:0045087",KEGG:spu:373472,"Kinase,Kinase_TK,Kinase_TK|Kinase,Kinase_TK,Kinase_TK|Immunity,Immunity_Signal,Immunity_Signal"
NW-022145603.1:12491062-12491187,18.24,31.55,16.04,35.0,LOC373433,scavenger receptor cysteine-rich protein,35472,46,0.12967974740640506,NW_022145603.1:12455636-12491108,ECB-GENEPAGE-23093828,Sp-Srcr18|SPU_001727|SPU_005001|SPU_012411|SPU_027372,partially curated,n/a,"GO:0005044,GO:0016020",KEGG:spu:373433,"Immunity,Immunity_ReceptorScavenger,Immunity_ReceptorScavenger"
NW-022145607.1:4773816-4773940,53.27,92.94,16.98,66.95,LOC581235,SH3 domain-containing kinase-binding protein 1,46425,124,0.2670974690360797,NW_022145607.1:4741798-4788223,ECB-GENEPAGE-23123111,Sp-Seta|SPU_001198|SH3KBP|SH3 domain kinase binding protein 1|LOC110974509,partially curated,n/a,n/a,n/a,n/a
NW-022145614.1:1080038-1080149,52.93,53.51,20.0,78.92,LOC576494,puratrophin-1,97305,111,0.11407430245105596,NW_022145614.1:1038697-1136002,ECB-GENEPAGE-23181106,Sp-Plekhg4|SPU_011279|Pleckstrin homology domain containing family G subfamily 4|DKFZP4341216|SPU_026520|LOC110980033,partially curated,n/a,n/a,n/a,"GTPase,GTPase_RhoRegulator,GTPase_RhoRegulator_RhoGEFDH"
NW-022145601.1:7864395-7864405,48.9,42.3,19.6,85.1,LOC100891478,F-box only protein 6,10672,10,0.0937031484257871,NW_022145601.1:7859795-7870467,ECB-GENEPAGE-23081265,Sp-Fbxo6|SPU_008977|F-box protein 6,partially curated,n/a,n/a,n/a,n/a
NW-022145604.1:25006490-25006612,85.33,84.61,17.4,88.76,LOC100888506,galanin receptor type 2-like,1053,24,2.2792022792022792,NW_022145604.1:25005461-25006514,ECB-GENEPAGE-23103040,Sp-Galr2L_28|SPU_022962|galanin receptor 2-like-28,partially curated,n/a,"GO:0004930,GO:0016020",KEGG:spu:100888506,"Nervous,Nervous_Chemosensory,Nervous_Chemosensory"
NW-022145607.1:12161742-12161864,34.92,28.24,47.38,19.11,LOC105446915,hydroxyacid oxidase 1-like,28375,122,0.4299559471365639,NW_022145607.1:12151368-12179743,ECB-GENEPAGE-23124273,SPU_010063|Sp-Hao1_15|SPU_009458|HAOX1|Glycolate oxidase|GOX|Hydroxyacid oxidase 1|SPU_017668,partially curated,n/a,n/a,n/a,n/a
NW-022145611.1:9194097-9194218,18.31,44.94,25.25,15.98,LOC100888402,churchill domain containing 1,8582,121,1.4099277557678864,NW_022145611.1:9190590-9199172,ECB-GENEPAGE-23147503,Sp-Churc1_1|chch|churchill|churchill domain containing 1|SPU_013399|SPU_014021|Sp-Churc1|LOC100888402|protein Churchill|LOC110980843,curated,n/a,"GO:0008270,GO:0045893",KEGG:spu:100888402,n/a
NW-022145612.1:27451932-27452053,73.69,76.25,15.98,95.6,LOC581909,cholinesterase 1,8844,121,1.3681592039800996,NW_022145612.1:27451746-27460590,ECB-GENEPAGE-23163552,Sp-AchE_8|SPU_000153|acetylcholinesterase,partially curated,n/a,n/a,n/a,n/a
NW-022145614.1:7186892-7186986,46.23,49.98,29.27,89.14,LOC105443635,uncharacterized LOC105443635,55782,94,0.16851314043956833,NW_022145614.1:7172024-7227806,ECB-GENEPAGE-23182779,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:7993072-7993192,52.89,62.88,13.42,52.31,LOC581768,uncharacterized LOC581768,37942,120,0.3162722049443888,NW_022145609.1:7992896-8030838,ECB-GENEPAGE-23131970,ATG4 autophagy related 4 homolog C-like |Sp-Atg4cL|SPU_027939|LOC110980151,partially curated,n/a,n/a,n/a,n/a
NW-022145612.1:36083307-36083427,45.17,51.39,12.93,66.22,LOC594242,protein phosphatase 1H,19383,120,0.6190992106485064,NW_022145612.1:36065674-36085057,ECB-GENEPAGE-23165372,Sp-Ppm1h/J/M|SPU_007363|Protein phosphatase magnesium-dependent 1 h/j/m|LOC110986452,partially curated,n/a,"GO:0004722,GO:0006470,GO:0046872",n/a,"Phosphatase,Phosphatase_SerineThreonine,Phosphatase_SerineThreonine"
NW-022145612.1:14086979-14087015,49.42,49.97,27.67,64.5,LOC100889046,adhesion G-protein coupled receptor G2,71710,36,0.050202203318923444,NW_022145612.1:14036296-14108006,ECB-GENEPAGE-23159968,Sp-NotchL_177|SPU_022655|notch-like177|Sp-Gpr64L_2|SPU_000730|G protein-coupled receptor 64-like-2|LOC110989187,partially curated,n/a,n/a,n/a,"Adhesion,Adhesion_ReceptorGPCR,Adhesion_ReceptorGPCR"
NW-022145603.1:8514592-8514710,62.18,66.0,19.53,47.84,LOC100889533,missing,15466,118,0.7629639208586577,NW_022145603.1:8500985-8516451,ECB-GENEPAGE-23045325,embryonic blastocoelar extracellular matrix protein-2|Sp-Frem2_2|embryonic blastocoelar extracellular matrix protein precursor|Fras1 related extracellular matrix protein 2-1|Sp-Frem2_1|Fras1 related extracellular matrix protein 2|Sp-Frem2|SPU_001796|SPU_018054|SPU_012031|Fras1 related extracellular matrix protein 2-2,partially curated,n/a,n/a,n/a,n/a
NW-022145612.1:26885129-26885246,43.44,56.88,16.68,64.68,LOC755050,uncharacterized LOC755050,13323,117,0.8781805899572168,NW_022145612.1:26874884-26888207,ECB-GENEPAGE-23163384,Sp-Hypp_3101|SPU_002236|hypothetical protein-3101|LOC110987806,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:4581629-4581745,41.2,53.41,15.76,38.77,LOC756550,microtubule-actin cross-linking factor 1,68495,116,0.1693554274034601,NW_022145598.1:4542634-4611129,ECB-GENEPAGE-23057786,SPU_003259|SPU_017610|Sp-Abp620h|SPU_003260|macf1,partially curated,n/a,"GO:0005509,GO:0005737,GO:0005856,GO:0008017,GO:0045104",n/a,"Cytoskeleton,Cytoskeleton_Actin,Cytoskeleton_Actin_Binding"
NW-022145599.1:10356634-10356750,61.94,61.35,30.13,64.8,LOC584437,lysosomal alpha-glucosidase,8587,56,0.652148596715966,NW_022145599.1:10356694-10365281,ECB-GENEPAGE-23066103,Aglucosidase alfa|Acid maltase|Sp-Gaa_2| 76 kDa lysosomal alpha-glucosidase | 70 kDa lysosomal alpha-glucosidase|SPU_026833|Lysosomal alpha-glucosidase precursor,partially curated,n/a,n/a,n/a,n/a
NW-022145599.1:10569652-10569768,77.57,73.08,16.45,73.71,LOC581721,ecdysoneless cell cycle regulator,12900,116,0.8992248062015503,NW_022145599.1:10557019-10569919,ECB-GENEPAGE-23066197,LOC581721|Sp-Ecd|SPU_027976|suppressor of S. cerevisiae gcr2|protein ecdysoneless homolog,curated,n/a,n/a,n/a,n/a
NW-022145609.1:29924320-29924436,35.08,67.92,11.66,72.72,LOC575598,uncharacterized LOC575598,12361,116,0.9384354016665317,NW_022145609.1:29918745-29931106,ECB-GENEPAGE-23136398,Sp-Hypp_2614|SPU_022542|hypothetical protein-2614,partially curated,n/a,n/a,n/a,n/a
NW-022145603.1:6047798-6047829,21.42,33.71,30.55,47.81,LOC575161,fibropellin-1,40273,31,0.07697464802721427,NW_022145603.1:6044627-6084900,ECB-GENEPAGE-23092740,Sp-Egfi_7_1|Sp-Notchh1_9| Notch homolog 1-9|SPU_013491|SPU_024335|fibropellin I-7-1,partially curated,n/a,n/a,n/a,"Adhesion,Adhesion_ECMFibropellin,Adhesion_ECMFibropellin"
NW-022145606.1:19738313-19738428,16.68,32.65,20.79,47.0,LOC100890541,uncharacterized LOC100890541,16419,115,0.7004080638284914,NW_022145606.1:19737736-19754155,ECB-GENEPAGE-23117438,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:26467796-26467911,54.79,55.35,11.73,27.96,LOC115927927,putative proline-rich protein 21,11947,115,0.96258474930945,NW_022145607.1:26459046-26470993,ECB-GENEPAGE-23127110,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:6509180-6509295,30.54,56.89,19.17,53.16,LOC593883,"RIC1 homolog, RAB6A GEF complex partner 1",53988,115,0.2130102985848707,NW_022145609.1:6504558-6558546,ECB-GENEPAGE-23131653,LOC593883|SPU_024974|SPU_025803|SPU_010655|RAB6A-GEF complex partner protein 1|LOC110989556,curated,n/a,n/a,n/a,n/a
NW-022145609.1:12002302-12002417,59.9,54.5,21.66,76.08,LOC754194,solute carrier family 39 member 3,2989,115,3.8474406155904988,NW_022145609.1:12001148-12004137,ECB-GENEPAGE-23132976,SPU_023864|LOC754194|zinc transporter ZIP3|LOC110987247,curated,n/a,"GO:0016020,GO:0046873",n/a,n/a
NW-022145613.1:25091300-25091354,29.65,48.35,17.07,44.94,LOC100893752,uncharacterized LOC100893752,21129,54,0.2555729092716172,NW_022145613.1:25084639-25105768,ECB-GENEPAGE-23177777,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:9221550-9221663,29.02,51.73,18.53,31.59,LOC590852,tyrosine-protein kinase JAK2,100364,113,0.11259017177473994,NW_022145594.1:9217766-9318130,ECB-GENEPAGE-23028536,Sp-Jak1|Sp-JakL|Janus kinase-like|Sp-Jak|Sp-Jak_1|Sp-Jak_2|Janus kinase 1|SPU_030066|SPU_022033|SPU_022023|SPU_020082|SPU_022495|Sp-JAK2|LOC110989207,partially curated,n/a,n/a,n/a,"Immunity,Immunity_Signal,Immunity_Signal|Signaling,Signaling_RTK,Signaling_RTK_Docking|Signaling,Signaling_RTK,Signaling_RTK_Docking|Signaling,Signaling_RTK,Signaling_RTK_Docking"
NW-022145600.1:961895-961905,76.9,59.4,14.2,76.0,LOC585319,membrane associated ring-CH-type finger 5,10011,10,0.09989012086704625,NW_022145600.1:956250-966261,ECB-GENEPAGE-23072253,LOC585319|Sp-March5| membrane-associated ring finger (C3HC4) 5|SPU_016136|E3 ubiquitin-protein ligase MARCH5|LOC110981249,curated,n/a,n/a,n/a,n/a
NW-022145610.1:596449-596562,93.76,49.88,23.3,62.07,ebr1,egg bindin receptor 1,56133,113,0.20130760871501613,NW_022145610.1:575234-631367,ECB-GENEPAGE-23138504,n/a,partially curated,n/a,"GO:0004222,GO:0005576,GO:0006508,GO:0046872",KEGG:spu:577775,n/a
NW-022145610.1:23538194-23538198,63.75,60.25,16.0,80.5,LOC100887854,major facilitator superfamily domain-containing protein 6,27203,4,0.014704260559497116,NW_022145610.1:23516328-23543531,ECB-GENEPAGE-23143051,major facilitator superfamily domain containing 6-like-1; macrophage MHC receptor 2-like|Sp-Mfsd6l_1|SPU_021314|major facilitator superfamily domain containing 6-like-1|macrophage MHC receptor 2-like,partially curated,n/a,n/a,n/a,n/a
NW-022145600.1:7263521-7263633,67.41,59.0,19.05,77.79,LOC592819,pancreatic lipase-related protein 2,3566,112,3.140773976444195,NW_022145600.1:7262309-7265875,ECB-GENEPAGE-23073644,Sp-Pnlip_6|SPU_015111|pancreatic lipase-6,partially curated,n/a,n/a,KEGG:spu:592819,n/a
NW-022145594.1:28441716-28441827,32.95,43.53,11.39,21.11,LOC580458,sushi domain-containing protein 2,44228,111,0.2509722347833951,NW_022145594.1:28413481-28457709,ECB-GENEPAGE-23031533,SPU_012991|SPU_015620|Sp-Susd2_2|SPU_028403|sushi domain containing 2-2,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:23148216-23148327,9.82,23.79,9.15,17.38,LOC100889305,partially curated,30959,111,0.3585387124907135,NW_022145598.1:23137480-23168439,ECB-GENEPAGE-23061299,n/a,n/a,n/a,n/a,n/a,n/a
NW-022145600.1:25436423-25436534,24.98,31.73,22.29,24.76,LOC575367,neuronal acetylcholine receptor subunit beta-2,28206,111,0.39353329078919375,NW_022145600.1:25415585-25443791,ECB-GENEPAGE-23077025,"Sp-Chrna9L_2| cholinergic receptor, nicotinic, alpha 9-like-2|SPU_000765|SPU_006506|LOC110979967",partially curated,n/a,"GO:0004888,GO:0022848,GO:0045211",n/a,n/a
NW-022145606.1:17622961-17623072,32.11,45.41,21.3,36.22,LOC105445931,cornifelin homolog,14422,111,0.7696574677575926,NW_022145606.1:17622289-17636711,ECB-GENEPAGE-23117009,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:43422844-43422955,23.98,46.95,16.48,52.1,LOC105442539,transcription factor RFX4-like,7532,111,1.4737121614445035,NW_022145606.1:43418449-43425981,ECB-GENEPAGE-23120798,SPU_007830,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:1779814-1779923,74.06,60.68,17.31,21.21,LOC589823,fibropellin-1,45529,109,0.23940784994179531,NW_022145594.1:1751185-1796714,ECB-GENEPAGE-23027371, Cadherin 96Ca tyrosine kinase domain-like|Sp-Cad96caL|SPU_000806|Sp-Tk9,partially curated,n/a,n/a,n/a,"Signaling,Signaling_RTK,Signaling_RTK_Receptor"
NW-022145594.1:17899801-17899803,66.5,41.5,24.0,56.5,LOC763076,missing,10284,2,0.019447685725398678,NW_022145594.1:17893456-17903740,ECB-GENEPAGE-23028952,SPU_012793|Sp-Trpc6_1|TrpC6|Short transient receptor potential channel 6|LOC110988814,partially curated,n/a,n/a,n/a,"EggActivation,EggActivation,EggActivation"
NW-022145600.1:2136220-2136329,53.83,43.1,27.26,50.1,LOC586828,ADP-ribosylation factor-like protein 3,6708,109,1.6249254621347644,NW_022145600.1:2133664-2140372,ECB-GENEPAGE-23072483,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145596.1:14222188-14222294,37.42,47.64,18.67,22.91,LOC100890727,erythroid differentiation regulatory factor 1,40739,106,0.2601929355163357,NW_022145596.1:14193302-14234041,ECB-GENEPAGE-23045778,SPU_022292|Sp-C10orf137L_1|SPU_016219|Sp-C10orf137L|Sp-Edrf1L3|C10orf137-like|Sp-Edrf1L2|erythroid differentiation regulatory factor 1-like|Sp-Edrf1L|SPU_022490|human chromosome 10 open reading frame 137-like|erythroid differentiation-related factor 1-like|Sp-C10orf137L_2|SPU_023190|human chromosome 10 open reading frame 137-like-2|LOC100890727|erythroid differentiation-related factor 1,curated,n/a,n/a,n/a,n/a
NW-022145599.1:17524432-17524538,52.72,56.42,17.0,64.73,LOC115923516,netrin-1-like,1945,106,5.4498714652956295,NW_022145599.1:17522731-17524676,ECB-GENEPAGE-23067717,Sp-Netrin1|SPU_004245|Sp-Net|SPU_025057|LOC110979695,partially curated,n/a,n/a,n/a,"Adhesion,Adhesion_ECMOther,Adhesion_ECMOther"
NW-022145600.1:6574581-6574643,77.68,88.81,14.34,93.32,LOC100888951,uncharacterized LOC100888951,36482,62,0.1699468230908393,NW_022145600.1:6547816-6584298,ECB-GENEPAGE-23073482,Sp-Hypp_278|SPU_027509|hypothetical protein-278|SPU_027508|LOC110979933,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:24846306-24846412,61.25,73.23,17.72,96.79,LOC580491,fibropellin-1,22995,106,0.4609697760382692,NW_022145605.1:24829458-24852453,ECB-GENEPAGE-23110451,Sp-Egfia_1|SPU_006930|fibropellin Ia-1,partially curated,n/a,n/a,n/a,"Adhesion,Adhesion_ECMFibropellin,Adhesion_ECMFibropellin"
NW-022145606.1:31035368-31035473,22.77,52.56,17.91,36.63,LOC100890743,uncharacterized LOC100890743,2277,43,1.8884497145366712,NW_022145606.1:31035430-31037707,ECB-GENEPAGE-23119087,Fn3/Igf_23|SPU_026307,partially curated,n/a,n/a,n/a,"Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3"
NW-022145613.1:11783765-11783870,18.62,25.1,12.85,49.34,LOC100894061,probable threonine protease PRSS50,29482,105,0.3561495149582796,NW_022145613.1:11763395-11792877,ECB-GENEPAGE-23174883,"Sp-Tmprss6L|SPU_003769|transmembrane protease|serine 6-like; low density lipoprotein-related protein 1B (deleted in tumors)-like|transmembrane protease, serine 6-like|low density lipoprotein-related protein 1B (deleted in tumors)-like|LOC110985743",partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_AminoAcid,Metabolism_AminoAcid"
NW-022145599.1:1629963-1630067,65.63,70.24,17.62,66.97,LOC100892203,uncharacterized LOC100892203,31813,104,0.32691038254801497,NW_022145599.1:1611561-1643374,ECB-GENEPAGE-23064228,Sp-Hypp_414|SPU_004378|hypothetical protein-414,partially curated,n/a,n/a,n/a,n/a
NW-022145600.1:6949676-6949685,28.0,44.44,18.89,51.89,LOC105443132,mitotic apparatus protein p62,55880,9,0.016105941302791697,NW_022145600.1:6917214-6973094,ECB-GENEPAGE-23073570,SPU_006825|LOC110979894,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:8421599-8421703,37.65,25.79,16.75,30.46,LOC105442755,uncharacterized LOC105442755,13141,104,0.7914161783730309,NW_022145606.1:8419006-8432147,ECB-GENEPAGE-23115369,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:9904199-9904302,78.86,54.48,14.68,54.33,LOC587653,uncharacterized LOC587653,24773,103,0.4157752391716788,NW_022145594.1:9884929-9909702,ECB-GENEPAGE-23028647,SPU_027480|SPU_024944|LOC110980592,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:25696353-25696456,88.22,88.44,13.45,90.23,LOC100889052,uncharacterized LOC100889052,6395,103,1.6106333072713057,NW_022145607.1:25693766-25700161,ECB-GENEPAGE-23126868,LOC110974530,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:11470870-11470916,22.87,35.83,10.07,34.13,LOC589596,annexin-B12,96682,46,0.0475786599366997,NW_022145598.1:11435313-11531995,ECB-GENEPAGE-23059031,SPU_024919,partially curated,n/a,n/a,n/a,n/a
NW-022145610.1:5423605-5423607,52.0,57.5,19.0,84.5,LOC574558,ras GTPase-activating protein nGAP,99948,2,0.0020010405410813624,NW_022145610.1:5394110-5494058,ECB-GENEPAGE-23139605,DAB2 interacting protein| disabled homolog 2 interacting protein |Sp-Dab2ip|SPU_012759|SPU_022175|SPU_021304|SPU_019733|LOC110976411,partially curated,n/a,n/a,n/a,n/a
NW-022145596.1:2475418-2475421,25.0,34.0,8.33,46.67,LOC582093,protocadherin-11 X-linked,26167,3,0.011464822104177017,NW_022145596.1:2468507-2494674,ECB-GENEPAGE-23043153,SPU_025622|Sp-Cadherin_6|LOC110984405,partially curated,n/a,n/a,KEGG:spu:582093,"Adhesion,Adhesion_ReceptorCadherin,Adhesion_ReceptorCadherin"
NW-022145603.1:18293794-18293895,38.38,43.63,22.17,33.22,LOC100890855,uncharacterized protein YqhO,14617,101,0.6909762605185743,NW_022145603.1:18290918-18305535,ECB-GENEPAGE-23094841,SPU_016838,partially curated,n/a,n/a,n/a,n/a
